﻿industry,sub_sector,company,brand_or_cn_name,country_or_region,primary_china_city_focus,recruiting_url,roles_to_watch,benefit_or_filter_tags,notes,data_source,waiqi_id,waiqi_industry,waiqi_scale,waiqi_cities,waiqi_welfare,waiqi_position_count,waiqi_source_url,merge_status,official_website,verified_career_url,career_enrichment_status
化工/材料/农业科学,特种材料,DuPont,杜邦,美国,上海,https://careers.dupont.com/,研发; 销售; 工程; 供应链; EHS,五险一金; 商业保险; 带薪休假; 奖金,特种材料,local_verified_seed,,,,,,,,kept_local,,https://careers.dupont.com/,local_seed_existing_url
化工/材料/农业科学,高分子材料,Covestro,科思创,德国,上海,https://www.covestro.com/en/career,研发; 销售; 供应链; 工厂; 市场,五险一金; 商业保险; 带薪休假; 培训,材料公司,local_verified_seed,,,,,,,,kept_local,,https://www.covestro.com/en/career,local_seed_existing_url
化工/材料/农业科学,农业/食品原料,Cargill,嘉吉,美国,上海,https://careers.cargill.com/,食品原料; 贸易; 供应链; 销售; 工厂,五险一金; 商业保险; 带薪休假; 培训,农业和食品原料,local_verified_seed,,,,,,,,kept_local,,https://careers.cargill.com/,local_seed_existing_url
化工/材料/农业科学,营养/香精香料,DSM-Firmenich,帝斯曼-芬美意,荷兰/瑞士,上海,https://www.dsm-firmenich.com/corporate/careers.html,营养; 香精香料; 销售; 研发; 市场,五险一金; 商业保险; 带薪休假; 奖金,香精香料小众赛道,local_verified_seed,,,,,,,,kept_local,,https://www.dsm-firmenich.com/corporate/careers.html,local_seed_existing_url
物流/航运/供应链,快递/供应链,DHL,DHL,德国,上海,https://careers.dhl.com/,物流运营; 供应链; 销售; 客服; 仓储,五险一金; 商业保险; 带薪休假; 班次福利,岗位多,local_verified_seed,,,,,,,,kept_local,,https://careers.dhl.com/,local_seed_existing_url
物流/航运/供应链,航运/供应链,Maersk,马士基,丹麦,上海,https://www.maersk.com/careers,海运; 供应链; 客户服务; 销售; 运营,五险一金; 商业保险; 带薪休假; 培训,航运核心,local_verified_seed,,,,,,,,kept_local,,https://www.maersk.com/careers,local_seed_existing_url
物流/航运/供应链,国际货代,Kuehne+Nagel,德迅,瑞士,上海,https://jobs.kuehne-nagel.com/,货代; 销售; 运营; 客服; 关务,五险一金; 商业保险; 带薪休假; 奖金,货代头部,local_verified_seed,,,,,,,,kept_local,,https://jobs.kuehne-nagel.com/,local_seed_existing_url
检测/认证/质量服务,检测认证,SGS,SGS,瑞士,上海,https://www.sgs.com/en/careers/careers-at-sgs; https://www.sgs.com/en/careers,检测工程师; 认证审核; 销售; 实验室,五险一金; 商业保险; 带薪休假; 培训,检测认证头部,local_verified_seed,,,,,,,,kept_local,,https://www.sgs.com/en/careers/careers-at-sgs; https://www.sgs.com/en/careers,local_seed_existing_url
检测/认证/质量服务,检测认证,Bureau Veritas,必维,法国,上海,https://group.bureauveritas.com/careers,审核员; 检测; 质量; 销售; 实验室,五险一金; 商业保险; 带薪休假; 培训,认证服务,local_verified_seed,,,,,,,,kept_local,,https://group.bureauveritas.com/careers,local_seed_existing_url
检测/认证/质量服务,检测认证,TUV Rheinland,莱茵,德国,上海,https://www.tuv.com/landingpage/en/career/; https://www.tuv.com/world/en/careers.html,检测; 认证; 审核; 销售; 实验室,五险一金; 商业保险; 带薪休假; 培训,德系认证,local_verified_seed,,,,,,,,kept_local,,https://www.tuv.com/landingpage/en/career/; https://www.tuv.com/world/en/careers.html,local_seed_existing_url
检测/认证/质量服务,检测认证,TUV SUD,南德,德国,上海,https://www.tuvsud.com/en/careers/job-offers; https://www.tuvsud.com/en/careers,检测工程师; 审核员; 销售; 实验室,五险一金; 商业保险; 带薪休假; 培训,工业和消费品认证,local_verified_seed,,,,,,,,kept_local,,https://www.tuvsud.com/en/careers/job-offers; https://www.tuvsud.com/en/careers,local_seed_existing_url
酒店/旅游/航空/文旅,酒店,Marriott,万豪,美国,上海,https://jobs.marriott.com/,酒店运营; 前厅; 餐饮; 销售; 市场,五险一金; 员工价; 餐饮/班次福利; 培训,酒店岗位需看班次,local_verified_seed,,,,,,,,kept_local,,https://jobs.marriott.com/,local_seed_existing_url
酒店/旅游/航空/文旅,酒店,Hilton,希尔顿,美国,上海,https://jobs.hilton.com/,酒店运营; 销售; 餐饮; 前厅; 财务,五险一金; 员工价; 餐饮/班次福利; 培训,酒店集团,local_verified_seed,,,,,,,,kept_local,,https://jobs.hilton.com/,local_seed_existing_url
酒店/旅游/航空/文旅,文旅/媒体,Disney,迪士尼,美国,上海,https://www.disneycareers.com/,主题乐园运营; 市场; 供应链; 技术; 演艺,五险一金; 商业保险; 员工优惠; 班次福利,上海迪士尼相关,local_verified_seed,,,,,,,,kept_local,,https://www.disneycareers.com/,local_seed_existing_url
广告/媒体/市场研究/数据,广告传播集团,WPP,WPP,英国,上海,https://www.wpp.com/careers,广告; 公关; 策略; 客户经理; 创意,五险一金; 商业保险; 带薪休假; 项目奖金,集团入口,local_verified_seed,,,,,,,,kept_local,,https://www.wpp.com/careers,local_seed_existing_url
广告/媒体/市场研究/数据,消费者洞察,NielsenIQ,尼尔森IQ,美国,上海,https://nielseniq.com/global/en/careers/,数据分析; 客户成功; 咨询; 市场研究,五险一金; 商业保险; 弹性办公; 培训,零售数据,local_verified_seed,,,,,,,,kept_local,,https://nielseniq.com/global/en/careers/,local_seed_existing_url
广告/媒体/市场研究/数据,市场研究,Kantar,凯度,英国,上海,https://www.kantar.com/careers,研究咨询; 数据分析; 客户经理; 品牌研究,五险一金; 商业保险; 带薪休假; 培训,市场研究,local_verified_seed,,,,,,,,kept_local,,https://www.kantar.com/careers,local_seed_existing_url
房地产/商业地产/设施管理,商业地产,JLL,仲量联行,美国/英国,上海,https://www.jll.com/en/careers,商业地产顾问; 设施管理; 估值; 项目管理,五险一金; 商业保险; 带薪休假; 奖金,商业地产外企,local_verified_seed,,,,,,,,kept_local,,https://www.jll.com/en/careers,local_seed_existing_url
房地产/商业地产/设施管理,商业地产/设施管理,CBRE,世邦魏理仕,美国,上海,https://careers.cbre.com/,设施管理; 物业; 投资顾问; 项目管理,五险一金; 商业保险; 带薪休假; 奖金,设施管理岗位多,local_verified_seed,,,,,,,,kept_local,,https://careers.cbre.com/,local_seed_existing_url
游戏/娱乐/内容平台,游戏研发,Ubisoft,育碧,法国,上海,https://www.ubisoft.com/en-us/company/careers,游戏开发; 美术; 发行; 测试; 项目管理,五险一金; 商业保险; 带薪休假; 员工游戏福利,上海有工作室基础,local_verified_seed,,,,,,,,kept_local,,https://www.ubisoft.com/en-us/company/careers,local_seed_existing_url
游戏/娱乐/内容平台,游戏,Electronic Arts,EA,美国,上海,https://www.ea.com/careers,游戏开发; 发行; 数据; 测试; 产品,五险一金; 商业保险; 带薪休假; 员工福利,岗位数量波动,local_verified_seed,,,,,,,,kept_local,,https://www.ea.com/careers,local_seed_existing_url
咨询/IT服务/外包,数字化咨询/交付中心,Accenture,埃森哲,爱尔兰/美国,大连/成都/上海/北京,https://www.accenture.com/cn-zh/careers/jobsearch,技术咨询; 软件交付; 云; 数据; 运营,五险一金; 商业保险; 培训; 内部转岗,大连和成都交付中心值得关注,local_verified_seed,,,,,,,,kept_local,,https://www.accenture.com/cn-zh/careers/jobsearch,local_seed_existing_url
咨询/IT服务/外包,IT咨询/交付中心,Capgemini,凯捷,法国,上海/北京/杭州/成都,https://www.capgemini.com/careers/join-capgemini/job-search/,软件工程师; 咨询顾问; 数据; 云; 项目管理,五险一金; 商业保险; 培训; 混合办公,IT咨询和外包交付岗位,local_verified_seed,,,,,,,,kept_local,,https://www.capgemini.com/careers/join-capgemini/job-search/,local_seed_existing_url
咨询/IT服务/外包,IT服务/交付中心,Infosys,印孚瑟斯,印度,上海/杭州/大连,https://www.infosys.com/careers/,软件开发; 测试; ERP; 数据; 运维,五险一金; 培训; 商业保险; 内部转岗,印度 IT 服务外企,local_verified_seed,,,,,,,,kept_local,,https://www.infosys.com/careers/,local_seed_existing_url
科技/软件/云计算,软件咨询/敏捷交付,Thoughtworks,Thoughtworks,美国/英国,西安/武汉/成都/上海,https://www.thoughtworks.com/careers/jobs,软件工程师; 数据工程师; 咨询顾问; 产品,五险一金; 商业保险; 培训; 灵活办公,多城市技术咨询岗位,local_verified_seed,,,,,,,,kept_local,,https://www.thoughtworks.com/careers/jobs,local_seed_existing_url
科技/软件/云计算,消费电子/生态,Apple,苹果,美国,上海/北京/深圳/成都/杭州/南京,https://jobs.apple.com/en-us/search?location=china-CN,零售; 运营; 硬件; 软件; 供应链,五险一金; 商业保险; 员工折扣; 股票,零售和工程供应链岗位并存,local_verified_seed,,,,,,,,kept_local,,https://jobs.apple.com/en-us/search?location=china-CN,local_seed_existing_url
科技/硬件/消费电子,消费电子,Samsung,三星,韩国,苏州/西安/天津/深圳,https://www.samsung.com/us/careers/,制造; 研发; 供应链; 销售; 品质,五险一金; 商业保险; 培训; 奖金,西安半导体和苏州制造相关可关注,local_verified_seed,,,,,,,,kept_local,,https://www.samsung.com/us/careers/,local_seed_existing_url
半导体/芯片/硬件,存储/半导体,Micron,美光,美国,西安/上海/深圳,https://www.micron.com/about/careers,工艺; 设备; 质量; 供应链; 工程,五险一金; 商业保险; 奖金; 培训,西安半导体岗位代表,local_verified_seed,,,,,,,,kept_local,,https://www.micron.com/about/careers,local_seed_existing_url
半导体/芯片/硬件,存储/硬盘,Seagate,希捷,美国,无锡/苏州/上海,https://seagatecareers.com/,制造工程; 设备; 质量; 供应链,五险一金; 商业保险; 带薪休假; 培训,无锡制造基地相关岗位,local_verified_seed,,,,,,,,kept_local,,https://seagatecareers.com/,local_seed_existing_url
半导体/芯片/硬件,存储/数据基础设施,Western Digital,西部数据,美国,上海/深圳/杭州,https://careers.smartrecruiters.com/WesternDigital,硬件; 固件; 质量; 销售; 供应链,五险一金; 商业保险; 奖金; 培训,存储硬件方向,local_verified_seed,,,,,,,,kept_local,,https://careers.smartrecruiters.com/WesternDigital,local_seed_existing_url
材料/玻璃/显示,特种玻璃/材料,Corning,康宁,美国,上海/合肥/重庆/武汉,https://www.corning.com/worldwide/en/careers.html,工艺; 质量; 设备; 研发; 供应链,五险一金; 商业保险; 带薪休假; 培训,显示材料和特种材料,local_verified_seed,,,,,,,,kept_local,,https://www.corning.com/worldwide/en/careers.html,local_seed_existing_url
工业/材料/多元制造,材料/安全/工业品,3M,3M,美国,上海/苏州/广州/成都,https://www.3m.com/3M/en_US/careers-us/,研发; 销售; 质量; 供应链; 制造,五险一金; 商业保险; 员工福利; 培训,多事业部外企,local_verified_seed,,,,,,,,kept_local,,https://www.3m.com/3M/en_US/careers-us/,local_seed_existing_url
生命科学/医疗器械,生命科学/诊断平台,Danaher,丹纳赫,美国,上海/苏州/北京/广州,https://jobs.danaher.com/global/en,销售; 应用支持; 研发; 质量; 供应链,五险一金; 商业保险; 奖金; 培训,旗下生命科学与诊断品牌多,local_verified_seed,,,,,,,,kept_local,,https://jobs.danaher.com/global/en,local_seed_existing_url
生命科学/医疗器械,科学仪器/实验室,Thermo Fisher Scientific,赛默飞,美国,上海/苏州/北京/广州/成都,https://jobs.thermofisher.com/global/en/search-results?keywords=China,销售; 应用工程师; 研发; 供应链; 质量,五险一金; 商业保险; 奖金; 培训,生命科学仪器岗位多,local_verified_seed,,,,,,,,kept_local,,https://jobs.thermofisher.com/global/en/search-results?keywords=China,local_seed_existing_url
生命科学/医疗器械,科学仪器,Agilent,安捷伦,美国,上海/北京/广州/成都,https://agilent.wd5.myworkdayjobs.com/Agilent_Careers,应用工程师; 销售; 服务; 研发; 质量,五险一金; 商业保险; 培训; 奖金,分析仪器方向,local_verified_seed,,,,,,,,kept_local,,https://agilent.wd5.myworkdayjobs.com/Agilent_Careers,local_seed_existing_url
医药/生物科技/医疗器械,医疗器械,Stryker,史赛克,美国,上海/北京/广州/成都,https://careers.stryker.com/zh,医疗器械销售; 临床支持; 市场; 供应链,五险一金; 商业保险; 奖金; 培训,骨科和医疗器械岗位,local_verified_seed,,,,,,,,kept_local,,https://careers.stryker.com/zh,local_seed_existing_url
医药/生物科技/医疗器械,医疗技术/耗材,BD,碧迪,美国,上海/苏州/北京/广州,https://jobs.bd.com/en,销售; 医学事务; 质量; 生产; 供应链,五险一金; 商业保险; 带薪休假; 培训,医疗耗材与诊断,local_verified_seed,,,,,,,,kept_local,,https://jobs.bd.com/en,local_seed_existing_url
汽车/工程机械/制造,工程机械,Caterpillar,卡特彼勒,美国,苏州/无锡/天津/徐州,https://careers.caterpillar.com/,制造工程; 质量; 供应链; 研发; 服务,五险一金; 商业保险; 奖金; 培训,脚本返回 403 但官网招聘入口为官方站,local_verified_seed,,,,,,,,kept_local,,https://careers.caterpillar.com/,local_seed_existing_url
汽车/工程机械/制造,农业机械,John Deere,约翰迪尔,美国,天津/哈尔滨/佳木斯,https://www.deere.com/en/our-company/john-deere-careers/,制造; 质量; 服务; 销售; 供应链,五险一金; 商业保险; 培训; 奖金,农业机械外企,local_verified_seed,,,,,,,,kept_local,,https://www.deere.com/en/our-company/john-deere-careers/,local_seed_existing_url
工业自动化/电气/能源,电气/自动化,Mitsubishi Electric,三菱电机,日本,上海/大连/广州/成都,https://www.mitsubishielectric.com/en/careers/,自动化; 电气; 销售; 技术支持; 研发,五险一金; 商业保险; 培训; 带薪休假,日系电气自动化,local_verified_seed,,,,,,,,kept_local,,https://www.mitsubishielectric.com/en/careers/,local_seed_existing_url
科技/硬件/消费电子,消费电子/制造,Panasonic,松下,日本,大连/杭州/苏州/广州,https://holdings.panasonic/global/corporate/careers.html,制造; 研发; 品质; 销售; 供应链,五险一金; 商业保险; 培训; 员工福利,日系制造岗位,local_verified_seed,,,,,,,,kept_local,,https://holdings.panasonic/global/corporate/careers.html,local_seed_existing_url
科技/硬件/影像办公,影像/办公设备,Sony,索尼,日本,上海/北京/广州/无锡,https://www.sonyjobs.com/,市场; 销售; 硬件; 软件; 供应链,五险一金; 商业保险; 员工折扣; 培训,消费电子和内容业务,local_verified_seed,,,,,,,,kept_local,,https://www.sonyjobs.com/,local_seed_existing_url
零售/运动/生活方式,运动零售,Decathlon,迪卡侬,法国,上海/深圳/成都/武汉/西安,https://joinus.decathlon.com/en,门店运营; 供应链; 产品; 电商; 运动顾问,五险一金; 员工折扣; 培训; 带薪休假,多城市门店和总部岗位,local_verified_seed,,,,,,,,kept_local,,https://joinus.decathlon.com/en,local_seed_existing_url
零售/时尚/生活方式,时尚零售,Inditex,ZARA/Inditex,西班牙,上海/北京/广州/深圳/成都,https://www.inditexpeople.com/,门店管理; 陈列; 供应链; 零售运营,五险一金; 员工折扣; 带薪休假; 培训,快时尚零售岗位,local_verified_seed,,,,,,,,kept_local,,https://www.inditexpeople.com/,local_seed_existing_url
